path,true_label,predicted_label,true_label_name,predicted_label_name
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000490.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000495.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000500.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000505.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000515.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000525.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000530.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000535.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000540.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000545.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000550.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000555.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000560.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000565.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000570.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000575.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000580.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000585.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000590.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000600.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000670.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000680.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000690.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-27--21-50-10_frame_000700.jpeg,1,4,Lizard,Big_mammal
sawit/data/images/test\TE1-038--2017-11-30--02-11-00_frame_000051.jpeg,1,2,Lizard,Bird
sawit/data/images/test\TE1-038--2017-11-30--02-11-00_frame_000052.jpeg,1,2,Lizard,Bird
sawit/data/images/test\TE1-038--2017-11-30--02-11-00_frame_000053.jpeg,1,2,Lizard,Bird
sawit/data/images/test\TE1-038--2017-11-30--02-11-00_frame_000058.jpeg,1,2,Lizard,Bird
sawit/data/images/test\TE1-038--2017-12-10--10-48-47_frame_000033.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-038--2017-12-10--10-48-47_frame_000053.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-038--2017-12-10--10-48-47_frame_000183.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000000.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000046.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000050.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000055.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000060.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000150.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000151.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000152.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000153.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000154.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000155.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000156.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000157.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000158.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000159.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000160.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000161.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000162.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000163.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000164.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000165.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000167.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000168.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000189.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000219.jpeg,1,5,Lizard,Spider
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000231.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000232.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000233.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000234.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000235.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000236.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000237.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000238.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000239.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000240.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000241.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000242.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000243.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000244.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000245.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000246.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000247.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000248.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000249.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000250.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000251.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000252.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000253.jpeg,1,3,Lizard,Small_mammal
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000254.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000255.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000256.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000257.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-038--2017-12-10--11-30-59_frame_000258.jpeg,1,0,Lizard,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_153.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_41.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_42.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_43.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_45.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-11--18-15-15.avi_46.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-03-13--03-23-48.avi_100.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-13--03-23-48.avi_81.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-03-13--03-23-48.avi_97.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-03-13--03-23-48.avi_98.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-01--05-36-14.avi_45.jpeg,4,5,Big_mammal,Spider
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_1.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_10.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_11.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_12.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_13.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_14.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_15.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_16.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_17.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_18.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_19.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_2.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_20.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_21.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_22.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_23.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_24.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_3.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_35.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_4.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_5.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_6.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_7.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_70.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_71.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_73.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_74.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_8.jpeg,4,3,Big_mammal,Small_mammal
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_9.jpeg,4,0,Big_mammal,Frog
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_95.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-02--17-31-48.avi_99.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-040--2021-05-06--08-51-39.avi_46.jpeg,4,1,Big_mammal,Lizard
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_123.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_124.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_125.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_126.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_127.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_128.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_129.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_130.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_131.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_132.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_133.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_221.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-05--03-00-38.avi_223.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_102.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_110.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_112.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_116.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_117.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_118.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_119.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_12.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_120.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_122.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_123.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_124.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_125.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_126.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_127.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_128.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_129.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_130.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_131.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_132.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_133.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_36.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_37.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_38.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_39.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_40.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_41.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_42.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_43.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_44.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_48.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_49.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_50.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_51.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_52.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_53.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_54.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_58.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_6.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_77.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_78.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_80.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_81.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_82.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_91.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_92.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_98.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-13--01-23-24.avi_99.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_150.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_153.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_154.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_155.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_156.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_157.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_158.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_161.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_167.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_168.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_169.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_172.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_176.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_177.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_179.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_180.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_181.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_182.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_183.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_184.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_185.jpeg,6,4,Scorpion,Big_mammal
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_186.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_187.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_188.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_189.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_199.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_60.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_64.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_66.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_67.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_68.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_69.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_70.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-46-52.avi_99.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_123.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_124.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_128.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_129.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_130.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_131.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_133.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_134.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_135.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_136.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_137.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_138.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_139.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_140.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_142.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_143.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_145.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_146.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_153.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_154.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_155.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_156.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_157.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_158.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_159.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_160.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_161.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_162.jpeg,6,1,Scorpion,Lizard
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_163.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_164.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_166.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--02-47-05.avi_83.jpeg,6,5,Scorpion,Spider
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_1.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_10.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_11.jpeg,6,0,Scorpion,Frog
sawit/data/images/test\TE1-041--2021-03-20--05-47-18.avi_12.jpeg,6,3,Scorpion,Small_mammal
